Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
02/02/2026 07:49,02/02/2026 07:55,XAUUSD,Sell,0.010,4539.72000,0.00000,4539.72000,4539.71000,-0.0800,0.0000,1.0,-0.07,0.00,00:00:05:48,16.7,58s,14643.0,0.00,1.0,0.01,-14643.0,-146.43,0.0,100.0,0.00,0.00
02/02/2026 07:49,02/02/2026 07:54,XAUUSD,Sell,0.010,4539.49000,0.00000,4539.49000,4539.56000,-0.0800,0.0000,-7.0,-0.15,0.00,00:00:05:39,0.0,0s,14666.0,0.00,0.0,0.0,-14666.0,-146.66,0.0,100.0,-7.00,-0.07
02/02/2026 07:49,02/02/2026 07:54,XAUUSD,Sell,0.010,4539.49000,0.00000,4539.49000,4539.56000,-0.0800,0.0000,-7.0,-0.15,0.00,00:00:05:39,0.0,0s,14666.0,0.00,0.0,0.0,-14666.0,-146.66,0.0,100.0,-7.00,-0.07
02/02/2026 07:49,02/02/2026 07:54,XAUUSD,Sell,0.010,4539.49000,0.00000,4539.49000,4539.56000,-0.0800,0.0000,-7.0,-0.15,0.00,00:00:05:39,0.0,0s,14666.0,0.00,0.0,0.0,-14666.0,-146.66,0.0,100.0,-7.00,-0.07
02/02/2026 07:49,02/02/2026 07:50,XAUUSD,Sell,0.010,0.00000,0.00000,4536.57000,4554.58000,-0.0800,0.0000,-1801.0,-18.09,-0.58,00:00:00:41,,,,,,,,,,,,
02/02/2026 07:49,02/02/2026 07:50,XAUUSD,Sell,0.010,0.00000,0.00000,4539.72000,4554.49000,-0.0800,0.0000,-1477.0,-14.85,-0.47,00:00:00:44,,,,,,,,,,,,
02/02/2026 07:49,02/02/2026 07:50,XAUUSD,Sell,0.010,0.00000,0.00000,4539.20000,4554.96000,-0.0800,0.0000,-1576.0,-15.84,-0.50,00:00:00:44,,,,,,,,,,,,
02/02/2026 07:49,02/02/2026 07:50,XAUUSD,Sell,0.010,0.00000,0.00000,4539.49000,4554.44000,-0.0800,0.0000,-1495.0,-15.03,-0.47,00:00:00:44,,,,,,,,,,,,
02/02/2026 07:49,02/02/2026 07:50,XAUUSD,Sell,0.010,0.00000,0.00000,4539.54000,4555.44000,-0.0800,0.0000,-1590.0,-15.98,-0.50,00:00:00:44,,,,,,,,,,,,
02/02/2026 07:49,02/02/2026 07:50,XAUUSD,Sell,0.010,0.00000,0.00000,4539.07000,4554.49000,-0.0800,0.0000,-1542.0,-15.50,-0.48,00:00:00:43,,,,,,,,,,,,
