Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
03/10/2026 07:38,03/11/2026 12:58,XAUUSD,Sell,20.000,5172.29700,5171.38200,0.0000,0.0000,91.5,1830.00,0.32,01:05:20:43,5.2,1h 31m,80857.0,0.08,76348.7,1526974.0,-6093.3,-121866.0,92.6,7.5,-76257.20,-1525144.00
03/10/2026 06:02,03/11/2026 10:42,XAUUSD,Sell,10.000,5179.00000,5178.33800,0.0000,0.0000,66.2,662.00,0.11,01:04:40:43,10.6,3h 2m,80857.0,0.07,77019.0,770190.0,-5423.0,-54230.0,93.4,6.7,-76952.80,-769528.00
03/10/2026 18:17,03/11/2026 00:27,XAUUSD,Buy,30.000,5197.00000,5215.42000,0.0000,0.0000,1842.0,55260.00,10.58,00:06:10:30,41.7,2h 34m,1127.0,0.42,1842.0,55260.0,-775.0,-23250.0,70.4,100.0,0.00,0.00
03/10/2026 13:40,03/10/2026 15:03,XAUUSD,Buy,30.000,5214.19800,5214.24900,0.0000,0.0000,5.1,153.00,0.03,00:01:23:21,,,,,,,,,,,,
03/10/2026 08:49,03/10/2026 13:06,XAUUSD,Buy,30.000,5195.01000,5196.49900,0.0000,0.0000,148.9,4467.00,0.86,00:04:17:06,22.3,57m,2500.1,0.80,2649.0,79470.0,-2110.0,-63300.0,55.7,47.5,-2500.10,-75003.00
03/10/2026 02:52,03/10/2026 04:03,XAUUSD,Sell,10.000,5174.24900,5156.08200,0.0000,0.0000,1816.7,18167.00,3.64,00:01:11:04,,,,,,,,,,,,
03/09/2026 13:45,03/09/2026 16:36,XAUUSD,Buy,10.000,5072.73100,5102.82400,0.0000,0.0000,3009.3,30093.00,6.41,00:02:50:14,100.0,2h 50m,198.6,0.00,3207.9,32079.0,0.0,0.0,100.0,93.8,-198.60,-1986.00
03/09/2026 13:20,03/09/2026 16:36,XAUUSD,Buy,10.000,5092.97300,5103.96100,0.0000,0.0000,1098.8,10988.00,2.40,00:03:15:41,85.8,2h 47m,1147.3,0.97,1183.7,11837.0,-1147.3,-11473.0,50.8,96.4,-84.90,-849.00
03/09/2026 06:10,03/09/2026 16:36,XAUUSD,Sell,0.010,5129.16500,5104.36300,0.0000,0.0000,2480.2,24.80,0.01,00:10:25:34,100.0,10h 25m,3424.0,0.00,5532.5,55.325,0.0,0.0,100.0,44.8,-3052.30,-30.52
03/09/2026 04:36,03/09/2026 05:33,BTCUSD,Buy,25.000,67557.64000,67590.28000,0.0000,0.0000,32.6,816.00,0.18,00:00:56:39,,,,,,,,,,,,
03/06/2026 15:04,03/09/2026 02:26,XAUUSD,Sell,20.000,5145.15400,5077.28400,0.0000,0.0000,6787.0,135740.00,42.20,02:11:22:19,11.1,6h 35m,3174.0,0.26,9906.4,198128.0,-2590.6,-51812.0,79.3,75.0,-3119.40,-62388.00
03/08/2026 14:42,03/08/2026 15:19,BTCUSD,Buy,20.000,67100.00000,67315.69000,0.0000,0.0000,215.7,4313.80,1.36,00:00:36:45,,,,,,,,,,,,
03/08/2026 08:43,03/08/2026 10:00,BTCUSD,Buy,20.000,67444.91000,67690.99000,0.0000,0.0000,246.1,4921.60,1.58,00:01:16:21,,,,,,,,,,,,
03/08/2026 07:41,03/08/2026 08:10,BTCUSD,Sell,10.000,67322.43000,67304.72000,0.0000,0.0000,17.7,177.10,0.06,00:00:29:01,,,,,,,,,,,,
03/07/2026 14:37,03/07/2026 16:53,BTCUSD,Sell,50.000,67847.13000,67809.35000,0.0000,0.0000,37.8,1889.00,0.61,00:02:16:12,,,,,,,,,,,,
03/07/2026 08:20,03/07/2026 14:02,BTCUSD,Sell,20.000,67919.53000,67800.13000,0.0000,0.0000,119.4,2388.00,0.78,00:05:42:16,,,,,,,,,,,,
03/07/2026 07:46,03/07/2026 08:03,BTCUSD,Sell,50.000,67809.74000,67806.83000,0.0000,0.0000,2.9,145.50,0.05,00:00:16:51,,,,,,,,,,,,
03/07/2026 00:03,,,Withdrawal,0.000,0.00000,0.00000,0.0000,0.0000,0.0,-300000.00,0,00:00:00:00,,,,,,,,,,,,
03/07/2026 00:01,,,Deposit,0.000,0.00000,0.00000,0.0000,0.0000,0.0,300000.00,0,00:00:00:00,,,,,,,,,,,,
03/06/2026 23:45,,,Withdrawal,0.000,0.00000,0.00000,0.0000,0.0000,0.0,-300000.00,0,00:00:00:00,,,,,,,,,,,,
03/06/2026 13:57,03/06/2026 15:03,XAUUSD,Buy,20.000,5078.00000,5145.31100,0.0000,0.0000,6731.1,134622.00,28.45,00:01:06:09,,,,,,,,,,,,
03/06/2026 13:47,03/06/2026 13:57,XAUUSD,Sell,25.000,5115.71800,5080.00000,0.0000,0.0000,3571.8,89295.00,23.26,00:00:10:25,,,,,,,,,,,,
03/06/2026 12:23,03/06/2026 13:31,XAUUSD,Buy,0.010,5089.90800,5120.38500,0.0000,0.0000,3047.7,30.50,0.01,00:01:07:44,,,,,,,,,,,,
03/06/2026 12:21,03/06/2026 13:31,XAUUSD,Buy,0.010,5094.37100,5120.92400,0.0000,0.0000,2655.3,26.50,0.01,00:01:09:50,,,,,,,,,,,,
03/06/2026 11:46,03/06/2026 13:30,XAUUSD,Buy,20.000,5084.72200,5116.98600,0.0000,0.0000,3226.4,64528.00,20.21,00:01:44:34,,,,,,,,,,,,
03/06/2026 09:41,03/06/2026 13:30,XAUUSD,Buy,20.000,5094.43200,5116.52400,0.0000,0.0000,2209.2,44184.00,16.06,00:03:49:37,25.0,57m,1757.0,0.79,2209.2,44184.0,-1748.2,-34964.0,55.8,100.0,0.00,0.00
03/06/2026 10:14,03/06/2026 10:26,XAUUSD,Buy,20.000,5085.17300,5089.49400,0.0000,0.0000,432.1,8642.00,3.24,00:00:12:34,,,,,,,,,,,,
03/06/2026 09:26,03/06/2026 09:29,XAUUSD,Buy,30.000,5098.27600,5099.07900,0.0000,0.0000,80.3,2409.00,0.91,00:00:02:52,,,,,,,,,,,,
03/06/2026 09:17,03/06/2026 09:18,XAUUSD,Buy,20.000,5099.43000,5100.04000,0.0000,0.0000,61.0,1220.00,0.46,00:00:01:29,,,,,,,,,,,,
03/05/2026 17:28,03/06/2026 09:16,XAUUSD,Sell,20.000,5079.25700,5097.61700,0.0000,0.0000,-1836.0,-36720.00,-12.26,00:15:47:30,15.7,2h 28m,7092.0,4.16,1374.7,27494.0,-5717.3,-114346.0,19.4,54.7,-3210.70,-64214.00
03/06/2026 08:04,03/06/2026 09:16,XAUUSD,Sell,20.000,5117.58500,5096.21800,0.0000,0.0000,2136.7,42734.00,16.64,00:01:11:42,,,,,,,,,,,,
03/06/2026 08:28,03/06/2026 08:29,XAUUSD,Buy,20.000,5102.00000,5101.62600,0.0000,0.0000,-37.4,-748.00,-0.29,00:00:01:23,,,,,,,,,,,,
03/06/2026 05:14,03/06/2026 06:13,BTCUSD,Buy,30.000,70469.20000,70290.11000,0.0000,0.0000,-179.1,-5372.70,-2.04,00:00:58:52,,,,,,,,,,,,
03/06/2026 04:15,03/06/2026 06:12,BTCUSD,Buy,30.000,70912.37000,70290.11000,0.0000,0.0000,-622.3,-18667.80,-6.63,00:01:57:43,,,,,,,,,,,,
03/05/2026 15:18,03/06/2026 06:12,BTCUSD,Buy,30.000,71600.00000,70283.92000,0.0000,0.0000,-1316.1,-39482.40,-12.29,00:14:54:47,0.0,0s,1316.08,1428.57,0.0,0.0,-1316.08,-39482.399999999994,0.0,0.0,-1316.10,-39483.00
03/05/2026 16:06,03/06/2026 01:50,XAUUSD,Buy,10.000,5086.06000,5130.00000,0.0000,0.0000,4394.0,43940.00,15.85,00:09:44:14,26.4,2h 34m,2336.0,0.48,4872.0,48720.0,-2336.0,-23360.0,67.6,93.4,-478.00,-4780.00
03/05/2026 05:23,03/06/2026 01:50,XAUUSD,Buy,10.000,5171.17100,5130.00000,0.0000,0.0000,-4117.1,-41171.00,-12.93,00:20:26:59,0.0,0s,10847.1,0.00,0.0,0.0,-10847.1,-108471.0,0.0,62.0,-4117.10,-41171.00
03/05/2026 17:16,03/05/2026 23:37,BTCUSD,Sell,30.000,71014.85000,70968.51000,0.0000,0.0000,46.3,1390.20,0.44,00:06:20:27,38.5,2h 26m,705.0,2.64,193.85,5821.3155,-511.15,-15349.834499999999,27.5,79.1,-147.55,-4430.93
03/05/2026 16:31,03/05/2026 17:11,XAUUSD,Sell,20.000,5062.75400,5084.95800,0.0000,0.0000,-2220.4,-44408.00,-12.29,00:00:40:19,,,,,,,,,,,,
03/05/2026 10:23,03/05/2026 16:59,EURGBP,Sell,20.000,0.87041,0.86980,0.0000,0.0000,6.1,1624.69,0.45,00:06:35:50,100.0,6h 35m,9.7,0.06,15.8,4208.172,0.0,0.0,100.0,38.6,-9.70,-2583.50
03/05/2026 15:50,03/05/2026 16:06,XAUUSD,Sell,10.000,5089.91600,5087.34000,0.0000,0.0000,257.6,2576.00,0.72,00:00:15:28,,,,,,,,,,,,
03/05/2026 15:33,03/05/2026 15:47,XAUUSD,Buy,20.000,5088.80700,5089.22200,0.0000,0.0000,41.5,830.00,0.23,00:00:14:31,,,,,,,,,,,,
03/05/2026 15:31,03/05/2026 15:41,XAUUSD,Sell,20.000,5087.73300,5085.61500,0.0000,0.0000,211.8,4236.00,1.20,00:00:09:44,,,,,,,,,,,,
03/05/2026 15:29,03/05/2026 15:31,XAUUSD,Buy,10.000,5083.71700,5083.74700,0.0000,0.0000,3.0,30.00,0.01,00:00:02:10,,,,,,,,,,,,
03/05/2026 15:21,03/05/2026 15:23,XAUUSD,Sell,10.000,5086.39200,5085.91200,0.0000,0.0000,48.0,480.00,0.14,00:00:02:15,,,,,,,,,,,,
03/05/2026 14:52,03/05/2026 15:20,XAUUSD,Sell,20.000,5099.81200,5088.17800,0.0000,0.0000,1163.4,23268.00,7.09,00:00:28:38,,,,,,,,,,,,
03/05/2026 14:20,03/05/2026 14:58,XAUUSD,Buy,10.000,5107.74600,5107.78900,0.0000,0.0000,4.3,43.00,0.01,00:00:38:08,,,,,,,,,,,,
03/05/2026 14:39,03/05/2026 14:51,XAUUSD,Buy,10.000,5097.39400,5100.29800,0.0000,0.0000,290.4,2904.00,0.89,00:00:12:08,,,,,,,,,,,,
03/05/2026 13:22,03/05/2026 13:41,XAUUSD,Buy,10.000,5100.00000,5129.71000,0.0000,0.0000,2971.0,29710.00,10.05,00:00:19:07,,,,,,,,,,,,
03/05/2026 13:06,03/05/2026 13:22,XAUUSD,Sell,3.000,5153.96500,5100.00000,0.0000,0.0000,5396.5,16189.50,5.79,00:00:16:29,,,,,,,,,,,,
03/05/2026 12:47,03/05/2026 13:22,XAUUSD,Sell,3.000,5163.43000,5100.00000,0.0000,0.0000,6343.0,19029.00,7.31,00:00:34:48,,,,,,,,,,,,
03/05/2026 06:50,03/05/2026 13:22,XAUUSD,Sell,10.000,5158.19400,5100.00000,0.0000,0.0000,5819.4,58194.00,28.77,00:06:32:17,30.8,2h 0m,2537.0,0.20,5819.4,58194.0,-1151.6,-11516.0,83.5,100.0,0.00,0.00
03/05/2026 10:22,03/05/2026 10:36,XAUUSD,Sell,15.000,5153.35200,5148.39000,0.0000,0.0000,496.2,7443.00,3.82,00:00:14:09,,,,,,,,,,,,
03/05/2026 05:33,03/05/2026 07:02,XAUUSD,Buy,10.000,5168.39400,5169.95200,0.0000,0.0000,155.8,1558.00,0.81,00:01:29:16,,,,,,,,,,,,
03/05/2026 06:08,03/05/2026 06:43,XAUUSD,Buy,5.000,5143.00000,5148.86500,0.0000,0.0000,586.5,2932.50,1.54,00:00:35:02,,,,,,,,,,,,
03/05/2026 05:52,03/05/2026 06:08,XAUUSD,Sell,20.000,5158.99200,5143.00000,0.0000,0.0000,1599.2,31984.00,20.20,00:00:15:51,,,,,,,,,,,,
03/05/2026 06:01,03/05/2026 06:03,XAUUSD,Buy,2.000,5146.00000,5154.24300,0.0000,0.0000,824.3,1648.60,1.05,00:00:02:24,,,,,,,,,,,,
03/05/2026 05:37,03/05/2026 05:38,XAUUSD,Buy,10.000,5163.12300,5165.16900,0.0000,0.0000,204.6,2046.00,1.32,00:00:01:12,,,,,,,,,,,,
03/05/2026 01:06,03/05/2026 05:05,XAUUSD,Sell,2.000,5179.49700,5175.07200,0.0000,0.0000,442.5,885.00,0.58,00:03:59:24,50.0,1h 59m,1268.3,1.62,782.7,1565.4,-1268.3,-2536.6,38.2,83.4,-340.20,-680.40
03/05/2026 01:06,03/05/2026 05:05,XAUUSD,Sell,2.000,5179.49700,5174.91700,0.0000,0.0000,458.0,916.00,0.60,00:03:59:23,50.0,1h 59m,1268.3,1.62,782.7,1565.4,-1268.3,-2536.6,38.2,84.2,-324.70,-649.40
03/05/2026 02:52,03/05/2026 05:05,XAUUSD,Sell,2.000,5184.50600,5174.43700,0.0000,0.0000,1006.9,2013.80,1.34,00:02:13:20,100.0,2h 13m,276.7,0.00,1283.6,2567.2,0.0,0.0,100.0,78.4,-276.70,-553.40
03/04/2026 17:03,03/05/2026 02:45,BTCUSD,Sell,5.000,73494.46000,72413.42000,0.0000,0.0000,1081.0,5405.20,3.72,00:09:41:47,84.3,8h 10m,425.3,0.20,1081.04,5405.2,-219.54,-1097.7,83.1,100.0,-0.04,-0.20
03/04/2026 14:32,03/05/2026 02:45,BTCUSD,Sell,1.000,72600.00000,72423.47000,0.0000,0.0000,176.5,176.53,0.12,00:12:13:04,16.7,2h 2m,1114.0,6.31,176.53,176.53,-1114.0,-1114.0,13.7,100.0,-0.03,-0.03
03/04/2026 14:32,03/05/2026 02:45,BTCUSD,Sell,1.000,72600.00000,72406.36000,0.0000,0.0000,193.6,193.64,0.13,00:12:13:03,16.7,2h 2m,1114.0,5.75,193.64,193.64,-1114.0,-1114.0,14.8,100.0,-0.04,-0.04
03/04/2026 14:32,03/05/2026 02:45,BTCUSD,Sell,1.000,72600.00000,72431.72000,0.0000,0.0000,168.3,168.28,0.12,00:12:13:02,16.7,2h 2m,1114.0,6.62,168.28,168.28,-1114.0,-1114.0,13.1,100.0,0.02,0.02
03/04/2026 14:32,03/05/2026 02:45,BTCUSD,Sell,1.000,72600.00000,72415.85000,0.0000,0.0000,184.2,184.15,0.13,00:12:13:01,16.7,2h 2m,1114.0,6.05,184.15,184.15,-1114.0,-1114.0,14.2,100.0,0.05,0.05
03/04/2026 14:32,03/05/2026 02:45,BTCUSD,Sell,1.000,72600.00000,72415.85000,0.0000,0.0000,184.2,184.15,0.13,00:12:13:00,16.7,2h 2m,1114.0,6.05,184.15,184.15,-1114.0,-1114.0,14.2,100.0,0.05,0.05
03/04/2026 14:28,03/05/2026 01:02,XAUUSD,Buy,1.000,5168.41200,5173.92900,0.0000,0.0000,551.7,551.70,0.38,00:10:33:30,18.2,1h 55m,4486.2,4.90,915.8,915.8,-4486.2,-4486.2,17.0,93.3,-364.10,-364.10
03/05/2026 00:49,03/05/2026 01:02,XAUUSD,Buy,1.000,5174.26000,5173.89000,0.0000,0.0000,-37.0,-37.00,-0.03,00:00:12:56,,,,,,,,,,,,
03/03/2026 01:24,03/04/2026 19:22,AUDCAD,Buy,20.000,0.97295,0.96631,0.0000,0.0000,-66.4,-9723.45,-6.32,01:17:58:04,0.0,0s,155.2,156.25,0.0,0.0,-155.2,-22727.487999999998,0.0,57.2,-66.40,-9723.62
03/04/2026 17:28,03/04/2026 17:45,XAUUSD,Buy,1.000,5137.45100,5139.25000,0.0000,0.0000,179.9,179.90,0.12,00:00:16:48,,,,,,,,,,,,
03/03/2026 08:54,03/04/2026 17:40,AUDCAD,Buy,20.000,0.96600,0.96568,0.0000,0.0000,-3.2,-468.29,-0.30,01:08:46:49,3.1,1h 0m,85.7,95.24,0.9,131.70600000000002,-85.7,-12541.338000000002,1.0,95.3,-4.10,-599.99
03/04/2026 10:10,03/04/2026 10:18,XAUUSD,Sell,1.000,5195.00000,5194.37900,0.0000,0.0000,62.1,62.10,0.04,00:00:08:35,,,,,,,,,,,,
03/04/2026 10:10,03/04/2026 10:18,XAUUSD,Sell,1.000,5195.00000,5194.37100,0.0000,0.0000,62.9,62.90,0.04,00:00:08:34,,,,,,,,,,,,
03/03/2026 15:21,03/04/2026 07:30,EURGBP,Buy,50.000,0.87000,0.87004,0.0000,0.0000,0.4,267.14,0.17,00:16:09:16,43.8,7h 4m,13.1,0.89,8.2,5476.37,-7.3,-4875.305,52.9,49.7,-7.80,-5209.23
03/03/2026 08:39,03/04/2026 02:16,XAUUSD,Buy,2.000,5300.23300,5184.03500,0.0000,0.0000,-11619.8,-23239.60,-13.14,00:17:36:35,0.0,0s,26305.3,0.00,0.0,0.0,-26305.3,-52610.6,0.0,55.8,-11619.80,-23239.60
03/03/2026 06:36,03/04/2026 02:16,XAUUSD,Buy,2.000,5307.83900,5184.26300,0.0000,0.0000,-12357.6,-24715.20,-12.26,00:19:40:04,0.0,0s,27065.9,0.00,0.0,0.0,-27065.9,-54131.8,0.0,54.3,-12357.60,-24715.20
03/03/2026 11:26,03/03/2026 15:55,XAUUSD,Sell,4.000,5180.88000,5076.87800,0.0000,0.0000,10400.2,41600.80,26.00,00:04:29:31,100.0,4h 29m,5772.0,0.00,14370.0,57480.0,0.0,0.0,100.0,72.4,-3969.80,-15879.20
03/03/2026 15:21,03/03/2026 15:46,EURGBP,Buy,30.000,0.87000,0.87049,0.0000,0.0000,4.9,1954.66,1.24,00:00:25:02,,,,,,,,,,,,
03/03/2026 08:18,03/03/2026 14:53,GBPAUD,Buy,5.000,1.88286,1.90359,0.0000,0.0000,207.3,7238.81,4.80,00:06:34:29,100.0,6h 34m,8.2,0.00,215.5,7525.26,0.0,0.0,100.0,96.2,-8.20,-286.34
03/02/2026 08:50,03/03/2026 14:53,GBPAUD,Buy,3.000,1.88921,1.90359,0.0000,0.0000,143.8,3012.85,2.04,01:06:02:48,60.0,18h 1m,137.2,0.35,152.0,3184.4,-53.2,-1114.54,74.1,96.0,-8.20,-171.79
03/02/2026 07:37,03/03/2026 14:53,GBPAUD,Buy,3.000,1.89428,1.90359,0.0000,0.0000,93.1,1950.60,1.34,01:07:16:10,29.1,9h 5m,137.2,1.03,101.3,2122.2349999999997,-103.9,-2176.705,49.4,96.0,-8.20,-171.79
03/03/2026 09:25,03/03/2026 10:00,XAUUSD,Sell,2.000,5275.00000,5273.21700,0.0000,0.0000,178.3,356.60,0.25,00:00:35:39,,,,,,,,,,,,
03/03/2026 04:16,03/03/2026 08:54,AUDCAD,Sell,20.000,0.97151,0.96600,0.0000,0.0000,55.1,8046.79,5.86,00:04:37:33,100.0,4h 37m,0.8,0.02,55.9,8163.6359999999995,0.0,0.0,100.0,98.6,-0.80,-116.83
03/03/2026 01:31,03/03/2026 08:54,AUDCAD,Sell,20.000,0.97225,0.96600,0.0000,0.0000,62.5,9127.49,7.11,00:07:22:09,100.0,7h 22m,1.7,0.02,63.3,9244.331999999999,0.0,0.0,100.0,98.7,-0.80,-116.83
03/03/2026 07:32,03/03/2026 08:15,GBPAUD,Sell,10.000,1.88300,1.88349,0.0000,0.0000,-4.9,-346.49,-0.27,00:00:42:34,,,,,,,,,,,,
03/03/2026 07:19,03/03/2026 07:32,GBPAUD,Buy,3.000,1.88216,1.88300,0.0000,0.0000,8.4,178.54,0.14,00:00:13:23,,,,,,,,,,,,
03/02/2026 14:25,03/03/2026 02:49,XAUUSD,Buy,1.000,5339.00000,5367.00000,0.0000,0.0000,2800.0,2800.00,2.23,00:12:23:42,41.7,5h 10m,4895.0,1.75,2800.0,2800.0,-4895.0,-4895.0,36.4,100.0,0.00,0.00
03/02/2026 14:25,03/03/2026 02:49,XAUUSD,Buy,1.000,5339.00000,5367.00000,0.0000,0.0000,2800.0,2800.00,2.28,00:12:23:42,41.7,5h 10m,4895.0,1.75,2800.0,2800.0,-4895.0,-4895.0,36.4,100.0,0.00,0.00
03/02/2026 13:07,03/03/2026 01:35,AUDCAD,Buy,5.000,0.96470,0.97188,0.0000,0.0000,71.8,2627.40,2.19,00:12:27:18,100.0,12h 27m,15.4,0.01,71.8,2627.1620000000003,0.0,0.0,100.0,100.0,0.00,0.00
03/02/2026 06:19,03/03/2026 01:35,AUDCAD,Buy,5.000,0.96600,0.97188,0.0000,0.0000,58.8,2151.69,1.82,00:19:15:28,84.3,16h 14m,30.2,0.24,58.8,2151.492,-14.0,-512.26,80.8,100.0,0.00,0.00
03/02/2026 13:52,03/02/2026 15:39,BTCUSD,Buy,5.000,65420.43000,69400.00000,0.0000,0.0000,3979.6,19897.85,20.26,00:01:46:48,,,,,,,,,,,,
03/02/2026 08:01,03/02/2026 15:39,BTCUSD,Buy,15.000,65899.63000,69400.00000,0.0000,0.0000,3500.4,52505.55,114.91,00:07:38:05,85.8,6h 33m,919.0,0.13,3500.37,52505.549999999996,-470.63,-7059.45,88.1,100.0,0.03,0.45
03/02/2026 06:50,03/02/2026 14:25,XAUUSD,Sell,0.250,5382.95300,5340.00000,0.0000,0.0000,4295.3,1073.80,2.41,00:07:35:45,25.0,1h 53m,1420.7,0.29,4964.3,1241.075,-1420.7,-355.175,77.7,89.5,-669.00,-167.25
03/02/2026 05:45,03/02/2026 14:25,XAUUSD,Sell,0.250,5360.27700,5340.00000,0.0000,0.0000,2027.7,506.90,1.15,00:08:40:06,22.3,1h 55m,4819.3,1.79,2696.7,674.175,-4819.3,-1204.825,35.9,91.1,-669.00,-167.25
02/27/2026 21:46,03/02/2026 14:25,XAUUSD,Sell,0.250,5278.00000,5340.00000,0.0000,0.0000,-6200.0,-1550.00,-3.39,02:16:39:34,0.0,0s,13047.0,0.00,0.0,0.0,-13047.0,-3261.75,0.0,52.5,-6200.00,-1550.00
02/27/2026 21:46,03/02/2026 14:25,XAUUSD,Sell,0.250,5278.00000,5340.00000,0.0000,0.0000,-6200.0,-1550.00,-3.28,02:16:39:34,0.0,0s,13047.0,0.00,0.0,0.0,-13047.0,-3261.75,0.0,52.5,-6200.00,-1550.00
02/27/2026 10:12,03/02/2026 14:25,XAUUSD,Sell,0.250,5168.89700,5340.00000,0.0000,0.0000,-17110.3,-4277.60,-8.31,03:04:13:33,0.0,0s,23957.3,0.00,0.0,0.0,-23957.3,-5989.325,0.0,28.6,-17110.30,-4277.57
03/01/2026 18:08,03/02/2026 03:15,BTCUSD,Buy,5.000,66532.10000,66518.90000,0.0000,0.0000,-13.2,-66.00,-0.13,00:09:07:19,11.2,1h 1m,1253.1,4.11,304.9,1524.5,-1253.1,-6265.5,19.6,79.6,-318.10,-1590.50
03/01/2026 20:11,03/02/2026 02:21,BTCUSD,Buy,1.000,65500.00000,66141.32000,0.0000,0.0000,641.3,641.32,1.26,00:06:10:03,83.4,5h 8m,388.68,0.21,1030.0,1030.0,-221.0,-221.0,82.3,68.9,-388.70,-388.70
03/01/2026 20:11,03/02/2026 02:21,BTCUSD,Buy,1.000,65500.00000,66155.38000,0.0000,0.0000,655.4,655.38,1.30,00:06:10:02,83.4,5h 8m,374.62,0.21,1030.0,1030.0,-221.0,-221.0,82.3,70.1,-374.60,-374.60
03/01/2026 20:11,03/02/2026 02:21,BTCUSD,Buy,1.000,65500.00000,66155.38000,0.0000,0.0000,655.4,655.38,1.32,00:06:10:01,83.4,5h 8m,374.62,0.21,1030.0,1030.0,-221.0,-221.0,82.3,70.1,-374.60,-374.60
03/01/2026 20:11,03/02/2026 02:21,BTCUSD,Buy,1.000,65500.00000,66158.62000,0.0000,0.0000,658.6,658.62,1.35,00:06:10:00,83.4,5h 8m,371.38,0.21,1030.0,1030.0,-221.0,-221.0,82.3,70.3,-371.40,-371.40
03/01/2026 20:11,03/02/2026 02:21,BTCUSD,Buy,1.000,65500.00000,66165.54000,0.0000,0.0000,665.5,665.54,1.38,00:06:09:58,83.4,5h 8m,364.46,0.21,1030.0,1030.0,-221.0,-221.0,82.3,70.9,-364.50,-364.50
03/01/2026 20:11,03/02/2026 02:21,BTCUSD,Buy,1.000,65500.00000,66165.54000,0.0000,0.0000,665.5,665.54,1.40,00:06:09:57,83.4,5h 8m,364.46,0.21,1030.0,1030.0,-221.0,-221.0,82.3,70.9,-364.50,-364.50
03/01/2026 20:11,03/02/2026 02:21,BTCUSD,Buy,1.000,65500.00000,66165.54000,0.0000,0.0000,665.5,665.54,1.42,00:06:09:57,83.4,5h 8m,364.46,0.21,1030.0,1030.0,-221.0,-221.0,82.3,70.9,-364.50,-364.50
03/01/2026 20:11,03/02/2026 02:21,BTCUSD,Buy,1.000,65500.00000,66165.54000,0.0000,0.0000,665.5,665.54,1.44,00:06:09:56,83.4,5h 8m,364.46,0.21,1030.0,1030.0,-221.0,-221.0,82.3,70.9,-364.50,-364.50
03/01/2026 20:11,03/02/2026 02:21,BTCUSD,Buy,1.000,65500.00000,66165.54000,0.0000,0.0000,665.5,665.54,1.46,00:06:09:55,83.4,5h 8m,364.46,0.21,1030.0,1030.0,-221.0,-221.0,82.3,70.9,-364.50,-364.50
03/01/2026 20:11,03/02/2026 02:21,BTCUSD,Buy,1.000,65500.00000,66164.32000,0.0000,0.0000,664.3,664.32,1.48,00:06:09:54,83.4,5h 8m,365.68,0.21,1030.0,1030.0,-221.0,-221.0,82.3,70.8,-365.70,-365.70
03/02/2026 01:15,03/02/2026 01:16,AUDCAD,Sell,5.000,0.96935,0.96935,0.0000,0.0000,0.0,0.00,0.00,00:00:01:18,,,,,,,,,,,,
03/01/2026 22:17,03/02/2026 01:13,AUDCAD,Buy,2.500,0.96853,0.96974,0.0000,0.0000,12.1,221.70,0.50,00:02:56:05,,,,,,,,,,,,
03/01/2026 22:17,03/02/2026 01:13,AUDCAD,Buy,2.500,0.96850,0.96974,0.0000,0.0000,12.4,227.20,0.51,00:02:56:05,,,,,,,,,,,,
03/01/2026 23:00,03/01/2026 23:00,GBPAUD,Sell,1.000,1.90020,1.90381,0.0000,0.0000,-36.1,-254.69,-0.57,00:00:00:00,,,,,,,,,,,,
03/01/2026 23:00,03/01/2026 23:00,GBPAUD,Sell,1.000,1.90020,1.90381,0.0000,0.0000,-36.1,-254.69,-0.57,00:00:00:00,,,,,,,,,,,,
03/01/2026 03:06,03/01/2026 13:51,BTCUSD,Sell,1.000,67652.13000,67008.72000,0.0000,0.0000,643.4,643.41,1.45,00:10:45:03,,,,,,,,,,,,
03/01/2026 03:06,03/01/2026 13:51,BTCUSD,Sell,1.000,67652.13000,67008.72000,0.0000,0.0000,643.4,643.41,1.47,00:10:45:03,,,,,,,,,,,,
03/01/2026 03:06,03/01/2026 13:51,BTCUSD,Sell,1.000,67654.23000,67008.72000,0.0000,0.0000,645.5,645.51,1.50,00:10:45:12,,,,,,,,,,,,
02/28/2026 11:56,03/01/2026 02:42,BTCUSD,Buy,1.000,63800.00000,67927.17000,0.0000,0.0000,4127.2,4127.17,10.60,00:14:46:11,,,,,,,,,,,,
02/28/2026 06:54,03/01/2026 01:48,BTCUSD,Buy,1.000,63400.00000,67000.00000,0.0000,0.0000,3600.0,3600.00,10.18,00:18:53:39,,,,,,,,,,,,
02/28/2026 06:54,03/01/2026 01:48,BTCUSD,Buy,1.000,63400.00000,67000.00000,0.0000,0.0000,3600.0,3600.00,11.34,00:18:53:39,,,,,,,,,,,,
02/28/2026 06:28,03/01/2026 01:48,BTCUSD,Buy,1.000,64500.00000,67000.00000,0.0000,0.0000,2500.0,2500.00,8.55,00:19:19:47,,,,,,,,,,,,
02/28/2026 06:28,03/01/2026 01:48,BTCUSD,Buy,1.000,64500.00000,67000.00000,0.0000,0.0000,2500.0,2500.00,9.35,00:19:19:47,,,,,,,,,,,,
